,0,1,2
85,독일,"171,780 ","7,560  "
86,프랑스,"139,063 ","26,380  "
87,영국,"219,183 ","31,855  "
88,스페인,"224,390 ","26,621  "
89,오스트리아,"15,786 ",615  
90,크로아티아,"2,176 ",87  
91,핀란드,"5,880 ",265  
92,스웨덴,"26,322 ","3,225  "
93,스위스,"30,305 ","1,538  "
94,벨기에,"53,081 ","8,656  "
95,덴마크,"10,319 ",526  
96,에스토니아,"1,733 ",60  
97,조지아,635 ,10  
98,그리스,"2,710 ",151  
99,북마케도니아,"1,622 ",91  
100,노르웨이,"8,069 ",213  
101,루마니아,"15,362 ",952  
102,네덜란드,"42,627 ","5,440  "
103,벨라루스,"22,973 ",131  
104,리투아니아,"1,444 ",50  
105,산마리노,632 ,41  
106,아제르바이잔,"2,422 ",31  
107,아이슬란드,"1,801 ",10  
108,모나코,95 ,1  
109,룩셈부르크,"3,877 ",101  
110,아르메니아,"3,313 ",45  
111,아일랜드,"22,996 ","1,458  "
112,체코,"8,095 ",276  
113,포르투갈,"27,581 ","1,135  "
114,라트비아,930 ,18  
115,안도라,754 ,48  
116,폴란드,"15,996 ",800  
117,우크라이나,"15,232 ",391  
118,헝가리,"3,263 ",413  
119,보스니아 헤르체고비나,"2,070 ",97  
120,슬로베니아,"1,454 ",101  
121,리히텐슈타인,83 ,1  
122,세르비아,"10,032 ",213  
123,슬로바키아,"1,455 ",26  
124,불가리아,"1,955 ",90  
125,몰타,490 ,5  
126,몰도바,"4,867 ",165  
127,알바니아,868 ,31  
128,사이프러스,892 ,21  
129,터키,"138,657 ","3,786 "
130,몬테네그로,324 ,8 
131,코소보,870,28
132,호주,"6,929 ",97 
133,뉴질랜드,"1,144 ",21  
134,피지,18 ,0 
135,파푸아뉴기니,8 ,0 
136,나이지리아,"4,151 ",128 
137,세네갈,"1,634 ",17  
138,카메룬,"2,335 ",110  
139,남아프리카공화국,"9,420 ",186  
140,토고,153 ,10  
141,부르키나파소,748 ,48 
142,DR콩고,991 ,41 
143,코트디부아르,"1,667 ",21 
144,수단,"1,164 ",64 
145,에티오피아,210 ,5 
146,가봉,661 ,8 
147,가나,"4,263 ",22 
148,기니,"2,042 ",11 
149,케냐,649 ,30 
150,나미비아,16 ,0 
151,중앙아프리카공화국,143 ,0 
152,콩고,287 ,10 
153,적도기니,439 ,4 
154,에스와티니,163 ,2 
155,모리타니아,8 ,1 
156,르완다,280 ,0 
157,세이쉘,11 ,0 
158,베냉,284 ,2 
159,라이베리아,199 ,20 
160,탄자니아,509 ,21 
161,지부티,"1,189 ",3 
162,감비아,20 ,1 
163,잠비아,252 ,4 
164,모리셔스,332 ,10 
165,차드,322 ,31 
166,니제르,815 ,45 
167,카보베르데,236 ,2 
168,짐바브웨,35 ,4 
169,소말리아,"1,054 ",51 
170,마다가스카르,193 ,0 
171,앙골라,43 ,2 
172,에리트레아,39 ,0 
173,우간다,116 ,0 
174,모잠비크,87,0
175,기니비사우,642 ,3 
176,말리,692 ,37 
177,보츠와나,23 ,1 
178,브룬디,19 ,1 
179,시에라리온,291 ,18 
180,말라위,56 ,3 
181,남수단,120 ,0 
182,상투메프린시페,165 ,4 
183,코모로,11 ,1 
184,일본크루즈 포함 34개 영토,"7,262",267
185,합계,"4,038,182","281,113"
