,0,1,2
136,나이지리아,"7,261 ",221 
137,세네갈,"2,909 ",33  
138,카메룬,"4,400 ",159  
139,남아프리카공화국,"20,125 ",397  
140,토고,363 ,12  
141,부르키나파소,814 ,52  
142,DR콩고,"1,944 ",62  
143,코트디부아르,"2,341 ",29  
144,수단,"3,378 ",137  
145,에티오피아,433 ,5  
146,가봉,"1,728 ",12  
147,가나,"6,486 ",31  
148,기니,"3,114 ",19  
149,케냐,"1,161 ",50  
150,나미비아,19 ,0  
151,중앙아프리카공화국,479 ,0  
152,콩고,469 ,16  
153,적도기니,960 ,11  
154,에스와티니,225 ,2  
155,모리타니아,273 ,5  
156,르완다,321 ,0  
157,세이쉘,11 ,0  
158,베냉,135 ,3  
159,라이베리아,249 ,24  
160,탄자니아,509 ,21  
161,지부티,"2,270 ",10  
162,감비아,25 ,1  
163,잠비아,920 ,7  
164,모리셔스,332 ,10  
165,차드,611 ,59  
166,니제르,937 ,60  
167,카보베르데,362 ,3  
168,짐바브웨,51 ,4  
169,소말리아,"1,594 ",61  
170,마다가스카르,448 ,2  
171,앙골라,60 ,3  
172,에리트레아,39 ,0  
173,우간다,274 ,0  
174,모잠비크,164 ,0  
175,기니비사우,"1,114 ",6  
176,말리,969 ,62  
177,보츠와나,29 ,1  
178,브룬디,42 ,1  
179,시에라리온,606 ,38  
180,말라위,82 ,3  
181,남수단,473 ,5  
182,상투메프린시페,165 ,8  
183,코모로,34 ,1  
184,레소토,1 ,0  
185,일본크루즈 포함 34개 영토,"9,068",305
186,합계,"5,237,037","341,024"
