,0,1,2
0,지역 및 국가,발생,사망
1,중국,"82,933 ","4,633 "
2,홍콩,"1,050 ",4  
3,대만,440 ,7  
4,마카오,45 ,0  
5,일본,"16,193 ",710  
6,싱가포르,"26,098 ",21  
7,태국,"3,018 ",56  
8,말레이시아,"6,779 ",111  
9,베트남,288 ,0  
10,인도,"78,003 ","2,549  "
11,필리핀,"11,618 ",772  
12,캄보디아,122 ,0  
13,네팔,246 ,0  
14,러시아,"252,245 ","2,305  "
15,스리랑카,915 ,9  
16,아프가니스탄,"5,339 ",136  
17,파키스탄,"35,788 ",770  
18,인도네시아,"15,438 ","1,028  "
19,부탄,15 ,0  
20,몰디브,955 ,4  
21,방글라데시,"17,822 ",269  
22,브루나이,141 ,1  
23,몽골,42 ,0  
24,카자흐스탄,"5,571 ",33 
25,우즈베키스탄,"2,620 ",11 
26,키르기스스탄,"1,082 ",12 
27,동티모르,24 ,0 
28,미얀마,181 ,6 
29,라오스,19 ,0 
30,타지키스탄,729 ,23 
31,이란,"114,533 ","6,854 "
32,쿠웨이트,"11,975 ",88  
33,바레인,"6,069 ",10  
34,아랍에미리트,"21,084 ",208  
35,이라크,"3,143 ",115  
36,오만,"4,341 ",17  
37,레바논,886 ,26  
38,이스라엘,"16,567 ",264 
39,이집트,"10,829 ",571  
40,알제리,"6,253 ",522  
41,카타르,"28,272 ",14  
42,요르단,586 ,9  
43,튀니지,"1,032 ",45  
44,사우디아라비아,"46,869 ",283  
45,모로코,"6,593 ",189  
46,시리아,48 ,3 
47,리비아,64,3
48,예멘,87 ,13 
49,미국,"1,416,582 ","85,813 "
50,캐나다,"73,401 ","5,472  "
51,멕시코,"40,186 ","4,220 "
52,파나마,"8,616 ",249  
53,온두라스,"2,080 ",116 
54,과테말라,"1,199 ",27 
55,코스타리카,804 ,7  
56,엘살바도르,1037,20
57,벨리즈,18 ,2 
58,니카라과,25,8
59,도미니카공화국,"11,196 ",409 
60,쿠바,"1,810 ",79 
61,자메이카,507 ,9 
62,트리니다드토바고,116 ,8 
63,아이티,219 ,18 
64,바하마,93 ,11 
65,바베이도스,85 ,7 
66,앤티가바부다,25 ,3 
67,그레나다,21,0
68,세인트루시아,18 ,0 
69,세인트빈센트그레나딘,17 ,0 
70,도미니카연방,16 ,0 
71,세인트키츠네비스,15 ,0 
72,브라질,"196,158 ","13,551 "
73,페루,"80,604 ","2,267  "
74,에콰도르,"30,486 ","2,334  "
75,칠레,"37,040 ",368  
76,콜롬비아 ,"12,272 ",493  
