,0,1,2
96,에스토니아,"1,720 ",56  
97,조지아,623 ,9  
98,그리스,"2,678 ",148  
99,북마케도니아,"1,572 ",89  
100,노르웨이,"7,995 ",209  
101,루마니아,"14,811 ",898  
102,네덜란드,"42,093 ","5,359  "
103,벨라루스,"20,168 ",116  
104,리투아니아,"1,433 ",49  
105,산마리노,632 ,41  
106,아제르바이잔,"2,204 ",28  
107,아이슬란드,"1,801 ",10  
108,모나코,95 ,1  
109,룩셈부르크,"3,859 ",100  
110,아르메니아,"3,029 ",43  
111,아일랜드,"22,385 ","1,403  "
112,체코,"8,031 ",270  
113,포르투갈,"27,268 ","1,114  "
114,라트비아,909 ,18  
115,안도라,752 ,47  
116,폴란드,"15,366 ",776  
117,우크라이나,"14,195 ",361  
118,헝가리,"3,178 ",392  
119,보스니아 헤르체고비나,"2,027 ",89  
120,슬로베니아,"1,449 ",99  
121,리히텐슈타인,83 ,1  
122,세르비아,"9,848 ",206  
123,슬로바키아,"1,445 ",26  
124,불가리아,"1,829 ",84  
125,몰타,486 ,5  
126,몰도바,"4,605 ",145  
127,알바니아,850 ,31  
128,사이프러스,889 ,21  
129,터키,"135,569 ","3,689 "
130,몬테네그로,324 ,8 
131,코소보,861,27
132,호주,"6,896 ",97 
133,뉴질랜드,"1,141 ",21  
134,피지,18 ,0 
135,파푸아뉴기니,8 ,0 
136,나이지리아,"3,526 ",107 
137,세네갈,"1,492 ",13  
138,카메룬,"2,265 ",108  
139,남아프리카공화국,"8,232 ",161  
140,토고,135 ,9  
141,부르키나파소,736 ,48 
142,DR콩고,897 ,36 
143,코트디부아르,"1,571 ",20 
144,수단,930 ,52 
145,에티오피아,191 ,4 
146,가봉,504 ,8 
147,가나,"3,091 ",18 
148,기니,"1,927 ",11 
149,케냐,607 ,29 
150,나미비아,16 ,0 
151,중앙아프리카공화국,94 ,0 
152,콩고,274 ,10 
153,적도기니,439 ,4 
154,에스와티니,153 ,2 
155,모리타니아,8 ,1 
156,르완다,271 ,0 
157,세이쉘,11 ,0 
158,베냉,140 ,2 
159,라이베리아,189 ,20 
160,탄자니아,509 ,21 
161,지부티,"1,135 ",3 
162,감비아,18 ,1 
163,잠비아,153 ,4 
164,모리셔스,332 ,10 
165,차드,253 ,27 
166,니제르,781 ,42 
167,카보베르데,218 ,2 
168,짐바브웨,34 ,4 
169,소말리아,928 ,44 
170,마다가스카르,193 ,0 
171,앙골라,36 ,2 
172,에리트레아,39 ,0 
173,우간다,101 ,0 
174,모잠비크,81,0
175,기니비사우,508 ,2 
176,말리,650 ,32 
177,보츠와나,23 ,1 
178,브룬디,19 ,1 
179,시에라리온,231 ,14 
180,말라위,43 ,3 
181,남수단,90 ,0 
182,상투메프린시페,165 ,4 
183,코모로,8 ,1 
184,일본크루즈 포함 34개 영토,"7,062",212
185,합계,"3,874,575","273,476"
