,0,1,2
93,스위스,"30,126 ","1,518  "
94,벨기에,"51,420 ","8,415  "
95,덴마크,"9,983 ",506  
96,에스토니아,"1,713 ",55  
97,조지아,614 ,9  
98,그리스,"2,663 ",147  
99,북마케도니아,"1,539 ",88  
100,노르웨이,"7,953 ",209  
101,루마니아,"14,499 ",876  
102,네덜란드,"41,774 ","5,288  "
103,벨라루스,"19,255 ",112  
104,리투아니아,"1,428 ",48  
105,산마리노,608 ,41  
106,아제르바이잔,"2,127 ",28  
107,아이슬란드,"1,799 ",10  
108,모나코,95 ,1  
109,룩셈부르크,"3,851 ",98  
110,아르메니아,"2,884 ",42  
111,아일랜드,"22,248 ","1,375  "
112,체코,"7,974 ",262  
113,포르투갈,"26,715 ","1,105  "
114,라트비아,900 ,17  
115,안도라,752 ,47  
116,폴란드,"15,047 ",755  
117,우크라이나,"13,691 ",340  
118,헝가리,"3,150 ",383  
119,보스니아 헤르체고비나,"2,017 ",87  
120,슬로베니아,"1,448 ",99  
121,리히텐슈타인,83 ,1  
122,세르비아,"9,791 ",203  
123,슬로바키아,"1,429 ",25  
124,불가리아,"1,778 ",84  
125,몰타,484 ,5  
126,몰도바,"4,476 ",143  
127,알바니아,832 ,31  
128,사이프러스,883 ,21  
129,터키,"133,721 ","3,641 "
130,몬테네그로,324 ,8 
131,코소보,860,27
132,호주,"6,875 ",97 
133,뉴질랜드,"1,139 ",21  
134,피지,18 ,0 
135,파푸아뉴기니,8 ,0 
136,나이지리아,"3,145 ",103 
137,세네갈,"1,433 ",12  
138,카메룬,"2,265 ",108  
139,남아프리카공화국,"7,808 ",153  
140,토고,128 ,9  
141,부르키나파소,729 ,48 
142,DR콩고,797 ,35 
143,코트디부아르,"1,516 ",18 
144,수단,930 ,52 
145,에티오피아,162 ,4 
146,가봉,397 ,6 
147,가나,"2,719 ",18 
148,기니,"1,856 ",11 
149,케냐,582 ,26 
150,나미비아,16 ,0 
151,중앙아프리카공화국,94 ,0 
152,콩고,264 ,10 
153,적도기니,439 ,4 
154,에스와티니,123 ,2 
155,모리타니아,8 ,1 
156,르완다,268 ,0 
157,세이쉘,11 ,0 
158,베냉,102 ,2 
159,라이베리아,178 ,20 
160,탄자니아,480 ,18 
161,지부티,"1,133 ",3 
162,감비아,17 ,1 
163,잠비아,139 ,4 
164,모리셔스,332 ,10 
165,차드,170 ,17 
166,니제르,770 ,38 
167,카보베르데,191 ,2 
168,짐바브웨,34 ,4 
169,소말리아,928 ,44 
170,마다가스카르,193 ,0 
171,앙골라,36 ,2 
172,에리트레아,39 ,0 
173,우간다,98 ,0 
174,모잠비크,81,0
175,기니비사우,508 ,2 
176,말리,631 ,32 
177,보츠와나,23 ,1 
178,브룬디,19 ,1 
179,시에라리온,225 ,14 
180,말라위,43 ,3 
181,남수단,58 ,0 
182,상투메프린시페,174 ,3 
183,코모로,8 ,1 
184,일본크루즈 포함 34개 영토,"6,878",210
185,합계,"3,779,329","267,935"
