,0,1,2
138,코트디부아르,25 ,0 
139,수단,3 ,1 
140,에티오피아,11 ,0 
141,가봉,6 ,1 
142,가나,27 ,2 
143,기니,4 ,0 
144,케냐,16 ,0 
145,나미비아,3 ,0 
146,중앙아프리카공화국,4 ,0 
147,콩고,4 ,0 
148,적도기니,6 ,0 
149,에스와티니,4 ,0 
150,모리타니아,2 ,0 
151,르완다,36 ,0 
152,세이셸,7 ,0 
153,베냉,5 ,0 
154,라이베리아,3 ,0 
155,탄자니아,12 ,0 
156,지부티,3 ,0 
157,모리셔스,1 ,0 
158,감비아,3 ,0 
159,잠비아,36 ,0 
160,차드,3 ,0 
161,니제르,2 ,0 
162,소말리아,3 ,0 
163,카보베르데,2 ,1 
164,짐바브웨,1 ,0 
165,마다가스카르,13 ,0 
166,앙골라,2 ,0 
167,에리트레아,1 ,0 
168,우간다,9 ,0 
169,모잠비크,1,0
170,일본 크루즈,712 ,7 
171,팔레스타인 ,60 ,0  
172,지브롤터,15 ,0  
173,세인트마틴,8 ,0  
174,생바르텔레미,3 ,0  
175,바티칸,1 ,0  
176,마르티니크,53 ,0  
177,프랑스령 기아나,20 ,0  
178,패로제도,118 ,0  
179,건지섬,20 ,0  
180,프랑스령 폴리네시아,18 ,0  
181,저지섬,18 ,0  
182,프랑스령레위니옹,71 ,0  
183,과들루프,62 ,0  
184,케이맨제도,5 ,1  
185,퀴라소,4 ,1  
186,마요트,24 ,0  
187,푸에르토리코,31 ,2 
188,괌,29 ,1 
189,미국령 버진아일랜드,17 ,0 
190,아루바,9 ,0 
191,버뮤다,6 ,0 
192,신트마르틴,2 ,0 
193,몬트세라트,1 ,0 
194,뉴칼레도니아,8 ,0 
195,그린랜드,4 ,0 
196,맨섬,13 ,0 
197,터크스케이커스제도,1 ,0 
198,합계,"394,669","18,104"
