,0,1,2
0,지역 및 국가,발생,사망
1,중국,"82,341 ","3,342 "
2,홍콩,"1,016 ",4  
3,대만,395 ,6  
4,마카오,45 ,0  
5,일본,"8,582 ",136  
6,싱가포르,"3,699 ",10  
7,태국,"2,643 ",43  
8,말레이시아,"4,987 ",82  
9,베트남,266 ,0  
10,인도,"11,933 ",392  
11,필리핀,"5,223 ",335  
12,캄보디아,122 ,0  
13,네팔,16 ,0  
14,러시아,"24,490 ",198  
15,스리랑카,233 ,7  
16,아프가니스탄,784 ,25  
17,파키스탄,"5,988 ",107  
18,인도네시아,"4,839 ",459  
19,부탄,5 ,0  
20,몰디브,20 ,0  
21,방글라데시,"1,012 ",46  
22,브루나이,136 ,1  
23,몽골,30 ,0  
24,카자흐스탄,"1,275 ",12 
25,우즈베키스탄,"1,214 ",4 
26,키르기스스탄,449 ,5 
27,동티모르,6 ,0 
28,미얀마,74 ,4 
29,라오스,16 ,0 
30,이란,"76,389 ","4,777 "
31,쿠웨이트,"1,405 ",3  
32,바레인,"1,671 ",7  
33,아랍에미리트,"4,933 ",28  
34,이라크,"1,415 ",79  
35,오만,910 ,4  
36,레바논,658 ,21  
37,이스라엘,"12,501 ",130  
38,이집트,"2,350 ",178  
39,알제리,"2,070 ",326  
40,카타르,"3,711 ",7  
41,요르단,397 ,7  
42,튀니지,747 ,34  
43,사우디아라비아,"5,862 ",79  
44,모로코,"1,988 ",127  
45,시리아,29 ,2 
46,리비아,35,1
47,예멘,1 ,0 
48,미국,"636,350 ","28,326 "
49,캐나다,"28,364 ","1,010  "
50,브라질,"28,320 ","1,736  "
51,멕시코,"5,014 ",332  
52,에콰도르,"7,603 ",369  
53,도미니카공화국,"3,286 ",183  
54,아르헨티나,"2,336 ",101  
55,칠레,"7,917 ",92  
56,콜롬비아,"2,852 ",112  
57,페루,"12,475 ",254  
58,코스타리카,612 ,3  
59,파라과이,159 ,7  
60,파나마,"3,472 ",94  
61,볼리비아,354 ,28 
62,자메이카,73 ,4 
63,온두라스,407 ,26 
64,세인트빈센트그레나딘,12 ,0 
65,쿠바,766 ,21 
66,가이아나,47 ,6 
67,베네수엘라,181 ,9 
68,앤티가바부다,23 ,2 
69,트리니다드토바고,113 ,8 
70,우루과이,483 ,8 
71,세인트루시아,15 ,0 
72,수리남,10 ,1 
73,과테말라,167 ,5 
74,바하마,49 ,8 
75,엘살바도르,149,6
76,바베이도스,72 ,4 
77,니카라과,9,1
78,아이티,40 ,3 
79,그레나다,14,0
80,벨리즈,18 ,2 
81,도미니카연방,16 ,0 
82,세인트키츠네비스,12 ,0 
83,이탈리아,"165,155 ","21,645 "
84,독일,"134,753 ","3,804  "
85,프랑스,"106,206 ","17,167  "
86,영국,"98,476 ","12,868  "
87,스페인,"177,633 ","18,579  "
88,오스트리아,"14,321 ",393  
89,크로아티아,"1,704 ",31  
90,핀란드,"3,161 ",64  
91,스웨덴,"11,927 ","1,203  "
92,스위스,"26,336 ",973  
93,벨기에,"33,573 ","4,440  "
94,덴마크,"6,511 ",299  
95,에스토니아,"1,373 ",31  
96,조지아,306 ,3  
97,그리스,"2,170 ",101  
98,북마케도니아,908 ,44  
99,노르웨이,"6,566 ",127  
100,루마니아,"6,879 ",344  
101,네덜란드,"28,153 ","3,134  "
102,벨라루스,"3,281 ",33  
103,리투아니아,"1,070 ",24  
104,산마리노,372 ,36  
105,아제르바이잔,"1,197 ",13  
106,아이슬란드,"1,720 ",8  
107,모나코,93 ,0  
108,룩셈부르크,"3,307 ",69  
109,아르메니아,"1,067 ",16  
110,아일랜드,"12,547 ",444  
111,체코,"6,141 ",161  
112,포르투갈,"18,091 ",599  
113,라트비아,657 ,5  
114,안도라,659 ,31  
115,폴란드,"7,202 ",263  
116,우크라이나,"3,764 ",108  
117,헝가리,"1,579 ",134  
118,보스니아 헤르체고비나,"1,086 ",40  
119,슬로베니아,"1,220 ",56  
120,리히텐슈타인,81 ,1  
121,세르비아,"4,465 ",94  
122,슬로바키아,835 ,2  
123,불가리아,713 ,35  
124,몰타,393 ,3  
125,몰도바,"1,934 ",41  
126,알바니아,475 ,24  
127,사이프러스,695 ,17  
128,터키,"69,392 ","1,518 "
129,몬테네그로,288 ,4 
130,코소보,387,8
131,호주,"6,416 ",61 
132,뉴질랜드,"1,078 ",9  
133,피지,16 ,0 
134,파푸아뉴기니,2 ,0 
135,나이지리아,343 ,10 
136,세네갈,299 ,2  
137,카메룬,855 ,15  
138,남아프리카공화국,"2,415 ",27  
139,토고,77 ,3  
140,부르키나파소,515 ,28 
141,DR콩고,254 ,21 
142,코트디부아르,638 ,6 
143,수단,32 ,5 
144,에티오피아,82 ,3 
145,가봉,80 ,1 
146,가나,636 ,8 
147,기니,363 ,0 
148,케냐,216 ,9 
149,나미비아,16 ,0 
150,중앙아프리카공화국,11 ,0 
151,콩고,74 ,5 
152,적도기니,41 ,0 
153,에스와티니,15 ,0 
154,모리타니아,7 ,1 
155,르완다,134 ,0 
156,세이쉘,11 ,0 
157,베냉,35 ,1 
158,라이베리아,59 ,6 
159,탄자니아,53 ,3 
160,지부티,435 ,2 
161,감비아,9 ,1 
162,잠비아,45 ,2 
163,모리셔스,324 ,9 
164,차드,23 ,0 
165,니제르,570 ,14 
166,카보베르데,10 ,1 
167,짐바브웨,18 ,3 
168,소말리아,60 ,2 
169,마다가스카르,110 ,0 
170,앙골라,19 ,2 
171,에리트레아,34 ,0 
172,우간다,54 ,0 
173,모잠비크,28,0
174,기니비사우,40 ,0 
175,말리,123 ,10 
176,보츠와나,13 ,1 
177,브룬디,5 ,0 
178,시에라리온,11 ,0 
179,말라위,16 ,2 
180,남수단,4 ,0 
181,상투메프린시페,4 ,0 
182,일본 크루즈,712 ,12 
183,팔레스타인 ,291 ,2  
184,지브롤터,129 ,0  
185,세인트마틴,35 ,2  
186,생바르텔레미,6 ,0  
187,바티칸,8 ,0  
188,마르티니크,157 ,8  
189,프랑스령 기아나,88 ,0  
190,패로제도,184 ,0  
191,건지섬,219 ,6  
192,프랑스령 폴리네시아,55 ,0  
193,저지섬,217 ,4  
194,프랑스령 레위니옹,391 ,0  
195,과들루프,145 ,8  
196,케이맨제도,54 ,1  
197,퀴라소,14 ,1  
198,마요트,217 ,3  
199,푸에르토리코,923 ,45 
200,괌,135 ,5 
201,미국령 버진아일랜드,51 ,1 
202,아루바,92 ,0 
203,버뮤다,57 ,4 
204,신트마르틴,52 ,9 
205,몬트세라트,11 ,0 
206,뉴칼레도니아,18 ,0 
207,그린랜드,11 ,0 
208,맨섬,242 ,2 
209,터크스 케이커스 제도,10 ,1 
210,앵귈라,3 ,0 
211,영국령 버진아일랜드,3 ,0 
212,북마리아나제도,13 ,2 
213,카리브 네덜란드,4 ,0 
214,포클랜드제도,11 ,0 
215,생피에르미클롱,1 ,0 
216,합계,"2,012,810","133,215"
