,0,1,2
86,영국,"337,168 ","41,504  "
87,스페인,"470,973 ","29,152  "
88,오스트리아,"27,514 ",734  
89,크로아티아,"10,269  ",186 
90,핀란드,"8,086  ",336 
91,스웨덴,"84,521 ","5,813  "
92,스위스,"42,393 ","1,727  "
93,벨기에,"85,142  ","9,895 "
94,덴마크,"16,985  ",624 
95,에스토니아,"2,375  ",64 
96,조지아,"1,510  ",19 
97,그리스,"10,317  ",266 
98,북마케도니아,"14,341  ",603 
99,노르웨이,"10,644  ",264 
100,루마니아," 88,593 "," 3,681 "
101,네덜란드,"70,596  ","6,215 "
102,벨라루스,"71,843  ",681 
103,리투아니아,"2,906  ",86 
104,산마리노,735  ,42 
105,아제르바이잔,"36,435  ",534 
106,아이슬란드,"2,107  ",10 
107,모나코,138  ,1 
108,룩셈부르크,"6,677  ",124 
109,아르메니아,"43,878  ",881 
110,아일랜드,"29,025  ","1,777 "
111,체코,"24,618  ",424 
112,포르투갈,"58,243  ","1,824 "
113,라트비아,"1,396  ",34 
114,안도라,"1,176  ",53 
115,폴란드,"67,922  ","2,058 "
116,우크라이나,"123,303  ","2,605 "
117,헝가리,"6,139  ",615 
118,보스니아 헤르체고비나,"19,789  ",592 
119,슬로베니아,"2,892  ",128 
120,리히텐슈타인,108  ,1 
121,세르비아,"31,406  ",713 
122,슬로바키아,"3,917  ",33 
123,불가리아,"16,266  ",629 
124,몰타,"1,883  ",12 
125,몰도바,"36,920  ",995 
126,알바니아,"9,513  ",284 
127,사이프러스,"1,488  ",21 
128,터키,"271,705  ","6,417 "
129,몬테네그로,"4,905  ",100 
130,코소보,"13,411  ",515 
131,러시아,"1,000,048 "," 17,299 "
132,호주,"25,746 ",652 
133,뉴질랜드,"1,401  ",22 
134,피지,28  ,2 
135,파푸아뉴기니, 459 , 5 
136,나이지리아,"54,008 ","1,013  "
137,세네갈,"13,611  ",284 
138,카메룬,"19,409  ",414 
139,남아프리카공화국,"627,041  ","14,149 "
140,토고,"1,396  ",27 
141,부르키나파소,"1,368  ",55 
142,DR콩고,"10,096  ",258 
143,코트디부아르,"17,948  ",115 
144,수단,"13,189 ",823  
145,에티오피아,"52,131  ",809 
146,가봉,"8,533  ",53 
147,가나,"44,205  ",276 
148,기니,"9,509  ",59 
149,케냐,"34,201  ",577 
150,나미비아,"7,550  ",75 
151,중앙아프리카공화국,"4,711  ",62 
152,콩고,"3,979  ",78 
153,적도기니,"4,941  ",83 
154,에스와티니,"4,577  ",91 
155,모리타니아,"7,048  ",159 
156,르완다,"4,063  ",16 
157,세이쉘,135  ,0 
158,베냉,"2,145  ",40 
159,라이베리아," 1,305 ", 82 
160,탄자니아,509  ,21 
161,지부티,"5,387  ",60 
162,감비아,"2,963  ",96 
163,잠비아,"12,097  ",288 
164,모리셔스,356  ,10 
165,차드,"1,013  ",77 
166,니제르,"1,176  ",69 
167,카보베르데,"3,884  ",40 
168,짐바브웨,"6,497  ",202 
169,소말리아,"3,310  ",98 
170,마다가스카르,"14,863  ",192 
171,앙골라,"2,654  ",108 
172,에리트레아, 319 ,0 
173,우간다,"2,972  ",32 
174,모잠비크,"3,916  ",23 
175,기니비사우,"2,149  ",33 
176,말리,"2,776  ",126 
177,보츠와나,"1,724  ",6 
178,브룬디, 445 , 1 
179,시에라리온,"2,026  ",70 
180,말라위,"5,566  ",175 
181,남수단,"2,527  ",47 
182,상투메프린시페,896  ,15 
183,코모로, 423 , 7 
184,레소토," 1,085 ", 31 
185,일본크루즈 포함 34개 영토,"88,860",906
186,합계,"25,624,084","854,150"
