,0,1,2
156,르완다,284 ,0 
157,세이쉘,11 ,0 
158,베냉,319 ,2 
159,라이베리아,204 ,20 
160,탄자니아,509 ,21 
161,지부티,"1,210 ",3 
162,감비아,20 ,1 
163,잠비아,267 ,7 
164,모리셔스,332 ,10 
165,차드,322 ,31 
166,니제르,821 ,46 
167,카보베르데,246 ,2 
168,짐바브웨,36 ,4 
169,소말리아,"1,089 ",52 
170,마다가스카르,193 ,0 
171,앙골라,45 ,2 
172,에리트레아,39 ,0 
173,우간다,121 ,0 
174,모잠비크,91,0
175,기니비사우,642 ,3 
176,말리,704 ,38 
177,보츠와나,23 ,1 
178,브룬디,19 ,1 
179,시에라리온,307 ,18 
180,말라위,56 ,3 
181,남수단,156 ,0 
182,상투메프린시페,165 ,4 
183,코모로,11 ,1 
184,일본크루즈 포함 34개 영토,"7,433",270
185,합계,"4,114,199","284,863"
