,0,1,2
0,지역 및 국가,발생,사망
1,중국,"81,589 ","3,318 "
2,홍콩,766 ,4  
3,대만,329 ,5  
4,마카오,41 ,0  
5,일본,"2,384 ",57  
6,싱가포르,"1,000 ",4  
7,태국,"1,771 ",12  
8,말레이시아,"2,766 ",43  
9,베트남,207 ,0  
10,인도,"1,636 ",38  
11,필리핀,"2,084 ",88  
12,캄보디아,109 ,0  
13,네팔,5 ,0  
14,러시아,"2,337 ",17  
15,스리랑카,143 ,2  
16,아프가니스탄,192 ,4  
17,파키스탄,"2,039 ",26  
18,인도네시아,"1,528 ",136  
19,부탄,4 ,0  
20,몰디브,18 ,0  
21,방글라데시,54 ,6  
22,브루나이,129 ,1  
23,몽골,12 ,0  
24,카자흐스탄,348 ,2 
25,우즈베키스탄,173 ,2 
26,키르기스스탄,111 ,0 
27,동티모르,1 ,0 
28,미얀마,15 ,1 
29,라오스,9 ,0 
30,이란,"47,593 ","3,036 "
31,쿠웨이트,317 ,0  
32,바레인,569 ,4  
33,아랍에미리트,664 ,6  
34,이라크,694 ,50  
35,오만,210 ,1  
36,레바논,479 ,12  
37,이스라엘,"5,129 ",21  
38,이집트,710 ,46  
39,알제리,584 ,35  
40,카타르,781 ,2  
41,요르단,274 ,5  
42,튀니지,394 ,10  
43,사우디아라비아,"1,720 ",16  
44,모로코,638 ,37  
45,시리아,10 ,2 
46,리비아,10,0
47,미국,"213,372 ","4,757 "
48,캐나다,"9,017 ",105  
49,브라질,"4,579 ",159  
50,멕시코,"1,094 ",28  
51,에콰도르,"2,240 ",75  
52,도미니카공화국,"1,109 ",51  
53,아르헨티나,966 ,24  
54,칠레,"2,738 ",12  
55,콜롬비아,798 ,14  
56,페루,"1,065 ",24  
57,코스타리카,314 ,2  
58,파라과이,65 ,3  
59,파나마,989 ,24  
60,볼리비아,107 ,6 
61,자메이카,36 ,1 
62,온두라스,139 ,2 
63,세인트빈센트그레나딘,1 ,0 
64,쿠바,186 ,6 
65,가이아나,12 ,2 
66,베네수엘라,129 ,3 
67,앤티가바부다,7 ,0 
68,트리니다드토바고,85 ,3 
69,우루과이,320 ,1 
70,세인트루시아,9 ,0 
71,수리남,8 ,0 
72,과테말라,36 ,1 
73,바하마,14 ,0 
74,엘살바도르,30,0
75,바베이도스,33 ,0 
76,니카라과,4,1
77,아이티,15 ,0 
78,그레나다,9,0
79,벨리즈,3 ,0 
