,0,1,2
0,지역 및 국가,발생,사망
1,중국,"85,144","4,634"
2,홍콩,"4,889",98
3,대만,494,7
4,마카오,46,0
5,일본,"72,234","1,377 "
6,싱가포르,"57,044",27
7,태국,"3,445",58
8,말레이시아,"9,397",128
9,베트남,"1,049",35
10,인도,"4,204,613","71,642"
11,필리핀,"237,365","3,875"
12,캄보디아,274,0
13,네팔,"46,257",289
14,스리랑카,"3,123",12
15,아프가니스탄,"38,494","1,415"
16,파키스탄,"298,903","6,345"
17,인도네시아,"194,109","8,025"
18,부탄,230,0
19,몰디브,"8,584",29
20,방글라데시,"325,157","4,479"
21,브루나이,145,3
22,몽골,310,0
23,카자흐스탄,"133,924","1,878"
24,우즈베키스탄,"43,775",350
25,키르기스스탄,"44,458","1,061"
26,동티모르,27,0
27,미얀마,"1,464",8
28,라오스,22,0
29,타지키스탄,"8,792",70
30,이란,"388,810","22,410"
31,바레인,"55,415",199
32,이집트,"99,863","5,530"
33,이라크,"264,684","7,589"
34,요르단,"2,478",17
35,쿠웨이트,"90,387",546
36,레바논,"20,426",187
37,리비아,"18,834",296
38,모로코,"72,394","1,361"
39,오만,"87,328",734
40,카타르,"120,348",205
41,사우디아라비아,"321,595","4,107"
42,시리아,"3,171",134
43,튀니지,"5,041",93
44,이스라엘,"133,975","1,026"
45,아랍에미리트,"74,454",390
46,알제리,"46,364","1,556"
47,예멘,"1,991",573
48,미국,"6,299,169","189,166"
49,캐나다,"131,895","9,145"
50,멕시코," 637,509 "," 67,781 "
51,파나마,"96,305","2,075"
52,온두라스,"64,352","2,006"
53,과테말라,"77,683","2,852"
54,코스타리카,"46,920",478
55,엘살바도르,"26,308",759
56,벨리즈,"1,194",15
57,니카라과,"3,773",141
58,도미니카공화국,"99,333","1,845"
59,쿠바,"4,309",101
60,자메이카,"3,024",32
61,트리니다드토바고,"2,234",33
62,아이티,"8,360",214
63,바하마,"2,476",55
64,바베이도스,179,7
65,앤티가바부다,95,3
66,그레나다,24,0
67,세인트루시아,26,0
68,세인트빈센트 그레나딘,61,0
69,도미니카연방,22,0
70,세인트키츠네비스,17,0
71,브라질,"4,147,794","126,960"
72,페루,"689,977","29,838"
73,에콰도르,"118,045","6,724"
74,칠레,"424,274","11,652"
75,콜롬비아 ,"658,456","21,156"
76,아르헨티나,"471,806","9,807"
77,볼리비아,"120,241","5,398"
78,우루과이,"1,669",45
79,파라과이,"21,871",412
80,베네수엘라,"52,165",420
81,가이아나,"1,459",46
82,수리남,"4,320",77
83,이탈리아,"278,784","35,553"
84,독일,"253,626","9,331"
85,프랑스,"328,980","30,726"
86,영국,"350,100","41,554"
87,스페인,"525,549","29,516"
88,오스트리아,"29,852",746
89,크로아티아,"11,964",198
90,핀란드,"8,225",335
91,스웨덴,"85,558","5,837"
92,스위스,"44,592","1,734"
93,벨기에,"88,273","9,907"
94,덴마크,"17,547",627
95,에스토니아,"2,516",64
96,조지아,"1,684",19
97,그리스,"11,524",284
98,북마케도니아,"15,090",617
99,노르웨이,"11,120",264
100,루마니아,"95,897","3,926"
101,네덜란드,"74,715","6,234"
102,벨라루스,"72,859",711
103,리투아니아,"3,083",86
104,산마리노,735,42
105,아제르바이잔,"37,329",548
106,아이슬란드,"2,141",10
107,모나코,148,1
108,룩셈부르크,"6,896",124
109,아르메니아,"44,845",900
110,아일랜드,"29,774","1,777"
111,체코,"27,752",431
112,포르투갈,"60,507","1,843"
113,라트비아,"1,428",35
114,안도라,"1,215",53
115,폴란드,"71,126","2,124"
116,우크라이나,"138,068","2,877"
117,헝가리,"8,387",624
118,보스니아 헤르체고비나,"21,556",648
119,슬로베니아,"3,174",130
120,리히텐슈타인,108,1
121,세르비아,"31,905",724
122,슬로바키아,"4,614",37
123,불가리아,"17,050",671
124,몰타,"2,014",14
125,몰도바,"39,797","1,063"
126,알바니아,"10,255",316
127,사이프러스,"1,509",21
128,터키,"281,509","6,730"
129,몬테네그로,"5,605",108
130,코소보,"14,076",553
131,러시아,"1,030,690","17,871"
132,호주,"26,279",753
133,뉴질랜드,"1,425",24
134,피지,31,2
135,파푸아뉴기니,497,5
136,나이지리아,"55,005","1,057"
137,세네갈,"13,987",290
138,카메룬,"19,604",415
139,남아프리카공화국,"638,517","14,889"
140,토고,"1,457",31
141,부르키나파소,"1,447",55
142,DR콩고,"10,209",260
143,코트디부아르,"18,588",119
144,수단,"13,437",833
145,에티오피아,"58,672",918
146,가봉,"8,601",53
147,가나,"44,777",283
148,기니,"9,798",61
149,케냐,"35,103",597
150,나미비아,"8,685",89
151,중앙아프리카공화국,"4,729",62
152,콩고,"4,867",113
153,적도기니,"4,972",83
154,에스와티니,"4,853",94
155,모리타니아,"7,142",160
156,르완다,"4,374",19
157,세이쉘,135,0
158,베냉,"2,213",40
159,라이베리아,"1,306",82
160,탄자니아,509,21
161,지부티,"5,388",61
162,감비아,"3,196",99
163,잠비아,"12,776",295
164,모리셔스,356,10
165,차드,"1,039",79
166,니제르,"1,177",69
167,카보베르데,"4,330",42
168,짐바브웨,"6,837",206
169,소말리아,"3,362",97
170,마다가스카르,"15,319",200
171,앙골라,"2,965",117
172,에리트레아,330,0
173,우간다,"3,667",41
174,모잠비크,"4,444",27
175,기니비사우,"2,245",38
176,말리,"2,842",127
177,보츠와나,"2,002",8
178,브룬디,462,1
179,시에라리온,"2,054",71
180,말라위,"5,614",175
181,남수단,"2,545",48
182,상투메프린시페,898,15
183,코모로,448,7
184,레소토,"1,148",31
185,일본크루즈 포함 34개 영토,"95,946","1,004"
186,합계,"27,237,031","884,862"
