,0,1,2
0,지역 및 국가,발생,사망
1,중국,"81,439 ","3,300 "
2,홍콩,582 ,4  
3,대만,283 ,2  
4,마카오,37 ,0  
5,일본,"1,693 ",52  
6,싱가포르,802 ,2  
7,태국,"1,136 ",5  
8,말레이시아,"2,161 ",26  
9,베트남,169 ,0  
10,인도,724 ,17  
11,필리핀,803 ,51  
12,캄보디아,104 ,0  
13,네팔,3 ,0  
14,러시아,"1,264 ",4  
15,스리랑카,106 ,0  
16,아프가니스탄,106 ,3  
17,파키스탄,"1,408 ",11  
18,인도네시아,"1,046 ",87  
19,부탄,3 ,0  
20,몰디브,13 ,0  
21,방글라데시,48 ,5  
22,브루나이,115 ,1  
23,몽골,11 ,0  
24,카자흐스탄,204 ,1 
25,우즈베키스탄,104 ,1 
26,키르기스스탄,58 ,0 
27,동티모르,1 ,0 
28,미얀마,5 ,0 
29,라오스,6 ,0 
30,이란,"35,408 ","2,517 "
31,쿠웨이트,235 ,0  
32,바레인,473 ,4  
33,아랍에미리트,468 ,2  
34,이라크,506 ,42  
35,오만,152 ,0  
36,레바논,412 ,8  
37,이스라엘,"3,460 ",12  
38,이집트,536 ,30  
39,알제리,367 ,25  
40,카타르,562 ,0  
41,요르단,235 ,1  
42,튀니지,227 ,6  
43,사우디,"1,203 ",4  
44,모로코,358 ,23  
45,시리아,5 ,0 
46,리비아,1,0
47,미국,"121,117 ","2,010 "
48,캐나다,"5,425 ",60  
49,브라질,"2,915 ",77  
50,멕시코,589 ,8  
51,에콰도르,"1,595 ",36  
52,도미니카공화국,581 ,20  
53,아르헨티나,589 ,12  
54,칠레,"1,610 ",5  
55,콜롬비아,491 ,6  
56,페루,580 ,9  
57,코스타리카,231 ,2  
58,파라과이,52 ,3  
59,파나마,674 ,9  
60,볼리비아,61 ,0 
61,자메이카,26 ,1 
62,온두라스,67 ,1 
63,세인트빈센트그레나딘,1 ,0 
64,쿠바,80 ,2 
65,가이아나,5 ,1 
66,베네수엘라,106 ,0 
67,엔티가바부다,7 ,0 
68,트리니다드 토바고,66 ,2 
69,우루과이,238 ,0 
70,세이트루시아,3 ,0 
71,수리남,8 ,0 
72,과테말라,25 ,1 
73,바하마,9 ,0 
74,엘살바도르,13,0
75,바베이도스,24 ,0 
76,니카라과,2,0
77,아이티,8 ,0 
78,그레나다,7,0
79,벨리즈,2 ,0 
80,도미니카연방,11 ,0 
81,세인트키츠네비스,2 ,0 
82,이탈리아,"92,472 ","10,023 "
83,독일,"57,695 ",433  
84,프랑스,"37,575 ","2,314  "
85,영국,"17,089 ","1,019  "
86,스페인,"72,248 ","5,690  "
87,오스트리아,"7,697 ",68  
88,크로아티아,586 ,3  
89,핀란드,"1,025 ",7  
90,스웨덴,"3,046 ",92  
91,스위스,"13,213 ",235  
92,벨기에,"7,284 ",289  
93,덴마크,"2,046 ",52  
94,에스토니아,575 ,1  
95,조지아,85 ,0  
96,그리스,966 ,28  
97,북마케도니아,219 ,3  
98,노르웨이,"3,581 ",16  
99,루마니아,"1,292 ",24  
100,네덜란드,"9,762 ",639  
101,벨라루스,94 ,0  
102,리투아니아,358 ,5  
103,산마리노,288 ,21  
104,아제르바이잔,147 ,3  
105,아이슬란드,890 ,2  
106,모나코,19 ,0  
107,룩셈부르크,"1,605 ",15  
108,아르메니아,372 ,1  
109,아일랜드,"2,121 ",22  
110,체코,"2,279 ",9  
111,포르투갈,"4,268 ",76  
112,라트비아,280 ,0  
113,안도라,289 ,3  
114,폴란드,"1,389 ",16  
115,우크라이나,311 ,8  
116,헝가리,343 ,11  
117,보스니아헤르체고비나,233 ,4  
118,슬로베니아,632 ,9  
119,리히텐슈타인,60 ,0  
120,세르비아,528 ,7  
121,슬로바키아,295 ,0  
122,불가리아,293 ,3  
123,몰타,139 ,0  
124,몰도바공화국,199 ,2  
125,알바니아,197 ,9  
126,사이프러스,162 ,5  
127,터키,"5,698 ",92 
128,몬테네그로,70 ,1 
129,코소보,88,1
130,호주,"3,635 ",14 
131,뉴질랜드,416 ,0  
132,피지,5 ,0 
133,파푸아뉴기니,1 ,0 
134,나이지리아,65 ,1 
