,0,1,2
0,지역 및 국가,발생,사망
1,중국,"81,554","3,312 "
2,홍콩,714 ,4  
3,대만,322 ,5  
4,마카오,41,0
5,일본,"2,178 ",57 
6,싱가포르,926,3  
7,태국,"1,524 ",9  
8,말레이시아,"2,626 ",37  
9,베트남,203 ,0  
10,인도,"1,071 ",29  
11,필리핀,"1,546 ",78  
12,캄보디아,107 ,0  
13,네팔,5 ,0  
14,러시아,"1,837 ",10  
15,스리랑카,120 ,1  
16,아프가니스탄,166 ,4  
17,파키스탄,"1,865 ",25  
18,인도네시아,"1,414 ",122  
19,부탄,4 ,0  
20,몰디브,17 ,0  
21,방글라데시,49 ,5  
22,브루나이,127 ,1  
23,몽골,12 ,0  
24,카자흐스탄,312 ,1 
25,우즈베키스탄,149 ,2 
26,키르기스스탄,107 ,0 
27,동티모르,1 ,0 
28,미얀마,10 ,0 
29,라오스,8 ,0 
30,이란,"44,606 ","2,898 "
31,쿠웨이트,289 ,0  
32,바레인,567 ,4  
33,아랍에미리트,664 ,6  
34,이라크,630 ,46  
35,오만,192 ,0  
36,레바논,463 ,12  
37,이스라엘,"4,831 ",17  
38,이집트,656 ,41  
39,알제리,511 ,31  
40,카타르,693 ,1  
41,요르단,268 ,5  
42,튀니지,362 ,9  
43,사우디아라비아,"1,563 ",10  
44,모로코,574 ,33  
45,시리아,10 ,2 
46,리비아,8,0
47,미국,"186,265 ","3,810 "
48,캐나다,"8,548 ",96  
49,브라질,"4,256 ",136  
50,멕시코,993 ,20  
51,에콰도르,"1,962 ",60  
52,도미니카공화국,901 ,42  
53,아르헨티나,820 ,20  
54,칠레,"2,449 ",8  
55,콜롬비아,702 ,10  
56,페루,852 ,11  
57,코스타리카,314 ,2  
58,파라과이,64 ,3  
59,파나마,989 ,24  
60,볼리비아,97 ,5 
61,자메이카,36 ,1 
62,온두라스,139 ,2 
63,세인트빈센트그레나딘,1 ,0 
64,쿠바,170 ,4 
65,가이아나,8 ,1 
66,베네수엘라,129 ,3 
67,앤티가바부다,7 ,0 
68,트리니다드토바고,82 ,3 
69,우루과이,309 ,0 
70,세인트루시아,9 ,0 
71,수리남,8 ,0 
72,과테말라,36 ,1 
73,바하마,14 ,0 
74,엘살바도르,30,0
75,바베이도스,33 ,0 
76,니카라과,4,1
77,아이티,15 ,0 
78,그레나다,9,0
79,벨리즈,3 ,0 
80,도미니카연방,11 ,0 
81,세인트키츠네비스,2 ,0 
82,이탈리아,"105,792 ","12,428 "
83,독일,"71,690 ",774  
84,프랑스,"52,128 ","3,523  "
85,영국,"25,150 ","1,789  "
86,스페인,"94,417 ","8,189  "
87,오스트리아,"9,974 ",128  
88,크로아티아,790 ,6  
89,핀란드,"1,313 ",13  
90,스웨덴,"4,028 ",146  
91,스위스,"16,176 ",373  
92,벨기에,"12,775 ",705  
93,덴마크,"2,577 ",77  
94,에스토니아,715 ,3  
95,조지아,103 ,0  
96,그리스,"1,212 ",43  
97,북마케도니아,285 ,7  
98,노르웨이,"4,226 ",26  
99,루마니아,"1,952 ",44  
100,네덜란드,"12,595 ","1,039  "
101,벨라루스,94 ,0  
