,0,1,2
134,파푸아뉴기니,8 ,0 
135,나이지리아,981 ,31 
136,세네갈,479 ,6 
137,카메룬,"1,401 ",49 
138,남아프리카공화국,"3,953 ",75 
139,토고,88 ,6 
140,부르키나파소,600 ,38 
141,DR콩고,394 ,25 
142,코트디부아르,"1,004 ",14 
143,수단,174 ,16 
144,에티오피아,116 ,3 
145,가봉,166 ,2 
146,가나,"1,154 ",9 
147,기니,862 ,6 
148,케냐,320 ,14 
149,나미비아,16 ,0 
150,중앙아프리카공화국,16 ,0 
151,콩고,186 ,6 
152,적도기니,84 ,1 
153,에스와티니,31 ,1 
154,모리타니아,7 ,1 
155,르완다,154 ,0 
156,세이쉘,11 ,0 
157,베냉,58 ,1 
158,라이베리아,101 ,8 
159,탄자니아,285 ,10 
160,지부티,999 ,2 
161,감비아,10 ,1 
162,잠비아,76 ,3 
163,모리셔스,331 ,9 
164,차드,34 ,0 
165,니제르,671 ,24 
166,카보베르데,67 ,1 
167,짐바브웨,28 ,4 
168,소말리아,328 ,16 
169,마다가스카르,121 ,0 
170,앙골라,25 ,2 
171,에리트레아,39 ,0 
172,우간다,63 ,0 
173,모잠비크,41,0
174,기니비사우,52 ,0 
175,말리,309 ,21 
176,보츠와나,22 ,1 
177,브룬디,11 ,1 
178,시에라리온,64 ,1 
179,말라위,33 ,3 
180,남수단,4 ,0 
181,상투메프린시페,8 ,0 
182,일본 크루즈,712 ,13 
183,팔레스타인 ,340 ,2 
184,지브롤터,133 ,0 
185,세인트마틴,38 ,2 
186,생바르텔레미,6 ,0 
187,바티칸,9 ,0 
188,마르티니크,170 ,14 
189,프랑스령 기아나,107 ,1 
190,패로제도,187 ,0 
191,건지섬,243 ,10 
192,프랑스령 폴리네시아,57 ,0 
193,저지섬,255 ,14 
194,프랑스령 레위니옹,412 ,0 
195,과들루프,148 ,12 
196,케이맨제도,66 ,1 
197,퀴라소,14 ,1 
198,마요트,339 ,4 
199,푸에르토리코,"1,416 ",48 
200,괌,135 ,5 
201,미국령 버진아일랜드,54 ,3 
202,아루바,100 ,2 
203,버뮤다,99 ,5 
204,신트마르틴,73 ,12 
205,몬트세라트,11 ,0 
206,뉴칼레도니아,18 ,0 
207,그린랜드,11 ,0 
208,맨섬,307 ,10 
209,터크스 케이커스 제도,11 ,1 
210,앵귈라,3 ,0 
211,영국령 버진아일랜드,5 ,1 
212,북마리아나제도,14 ,2 
213,카리브 네덜란드,5 ,0 
214,포클랜드제도,12 ,0 
215,생피에르미클롱,1 ,0 
216,합계,"2,727,259","194,899"
