,0,1,2
80,파라과이,833 ,11 
81,베네수엘라,824 ,10 
82,가이아나,125 ,10 
83,수리남,11 ,1  
84,이탈리아,"228,006 ","32,486 "
85,독일,"179,021 ","8,203  "
86,프랑스,"144,163 ","28,215  "
87,영국,"250,908 ","36,042  "
88,스페인,"233,037 ","27,940  "
89,오스트리아,"16,353 ",633  
90,크로아티아,"2,234 ",96 
91,핀란드,"6,443 ",304 
92,스웨덴,"32,252 ","3,895  "
93,스위스,"30,694 ","1,638  "
94,벨기에,"56,235 ","9,186  "
95,덴마크,"11,117 ",554 
96,에스토니아,"1,794 ",64 
97,조지아,721 ,12 
98,그리스,"2,850 ",166 
99,북마케도니아,"1,858 ",110 
100,노르웨이,"8,268 ",234 
101,루마니아,"17,387 ","1,141  "
102,네덜란드,"44,700 ","5,775  "
103,벨라루스,"33,371 ",185 
104,리투아니아,"1,577 ",60 
105,산마리노,670 ,41 
106,아제르바이잔,"3,631 ",43 
107,아이슬란드,"1,803 ",10 
108,모나코,96 ,1 
109,룩셈부르크,"3,971 ",109 
110,아르메니아,"5,606 ",70 
111,아일랜드,"24,391 ","1,583  "
112,체코,"8,721 ",304 
113,포르투갈,"29,912 ","1,277  "
114,라트비아,"1,016 ",21 
115,안도라,762 ,51 
116,폴란드,"20,143 ",972  
117,우크라이나,"19,706 ",579 
118,헝가리,"3,641 ",473 
119,보스니아 헤르체고비나,"2,334 ",135 
120,슬로베니아,"1,468 ",105 
121,리히텐슈타인,83 ,1 
122,세르비아,"10,833 ",235 
123,슬로바키아,"1,496 ",28 
124,불가리아,"2,331 ",120 
125,몰타,584 ,6 
126,몰도바,"6,553 ",232 
127,알바니아,969 ,31 
128,사이프러스,922 ,17 
129,터키,"153,548 ","4,249 "
130,몬테네그로,324 ,9 
131,코소보,989 ,29  
132,호주,"7,079 ",100   
133,뉴질랜드,"1,153 ",21  
134,피지,18 ,0  
135,파푸아뉴기니,8 ,0  
136,나이지리아,"6,677 ",200   
137,세네갈,"2,714 ",30 
138,카메룬,"3,733 ",146 
139,남아프리카공화국,"18,003 ",339 
140,토고,338 ,12  
141,부르키나파소,809 ,52 
142,DR콩고,"1,834 ",60 
143,코트디부아르,"2,231 ",29 
144,수단,"3,138 ",121  
145,에티오피아,389 ,5 
146,가봉,"1,567 ",12 
147,가나,"6,096 ",31  
148,기니,"2,927 ",19 
149,케냐,"1,029 ",50 
150,나미비아,16 ,0  
151,중앙아프리카공화국,411 ,0  
152,콩고,420 ,15  
153,적도기니,903 ,10 
154,에스와티니,217 ,2 
155,모리타니아,141 ,4  
156,르완다,314 ,0  
157,세이쉘,11 ,0  
158,베냉,130 ,2  
159,라이베리아,238 ,23 
160,탄자니아,509 ,21  
161,지부티,"2,047 ",10  
162,감비아,24 ,1  
163,잠비아,832 ,7 
164,모리셔스,332 ,10  
165,차드,565 ,57 
166,니제르,920 ,58 
167,카보베르데,349 ,3 
168,짐바브웨,48 ,4  
169,소말리아,"1,594 ",61  
170,마다가스카르,371 ,2 
171,앙골라,58 ,3 
172,에리트레아,39 ,0  
173,우간다,264 ,0  
174,모잠비크,156 ,0  
175,기니비사우,"1,089 ",6 
176,말리,931 ,55 
177,보츠와나,25 ,1  
178,브룬디,42 ,1  
179,시에라리온,570 ,34 
180,말라위,72 ,3 
181,남수단,339 ,6 
182,상투메프린시페,165 ,7  
183,코모로,34 ,1  
184,레소토,1 ,0  
185,일본크루즈 포함 34개 영토,"8,755",301
186,합계,"5,016,844","330,328"
