,0,1,2
0,지역 및 국가,발생,사망
1,중국,"82,929 ","4,633 "
2,홍콩,"1,050 ",4  
3,대만,440 ,7  
4,마카오,45 ,0  
5,일본,"16,079 ",687 
6,싱가포르,"25,346 ",21 
7,태국,"3,017 ",56  
8,말레이시아,"6,742 ",109  
9,베트남,288 ,0  
10,인도,"74,281 ","2,415  "
11,필리핀,"11,350 ",751  
12,캄보디아,122 ,0  
13,네팔,217 ,0  
14,러시아,"242,271 ","2,212  "
15,스리랑카,889 ,9  
16,아프가니스탄,"5,226 ",130  
17,파키스탄,"34,336 ",737  
18,인도네시아,"14,749 ","1,007  "
19,부탄,11 ,0  
20,몰디브,904 ,3 
21,방글라데시,"16,660 ",250 
22,브루나이,141 ,1  
23,몽골,42 ,0  
24,카자흐스탄,"5,417 ",32 
25,우즈베키스탄,"2,598 ",10 
26,키르기스스탄,"1,037 ",12 
27,동티모르,24 ,0 
28,미얀마,180 ,6 
29,라오스,19 ,0 
30,타지키스탄,729 ,23 
31,이란,"112,725 ","6,783 "
32,쿠웨이트,"11,028 ",82  
33,바레인,"5,780 ",9  
34,아랍에미리트,"19,661 ",203  
35,이라크,"3,032 ","1,966  "
36,오만,"4,019 ",17  
37,레바논,878 ,26  
38,이스라엘,"16,539 ",262  
39,이집트,"10,431 ",556  
40,알제리,"6,067 ",515  
41,카타르,"26,539 ",14  
42,요르단,582 ,9  
43,튀니지,"1,032 ",45  
44,사우디아라비아,"44,830 ",273  
45,모로코,"6,466 ",188  
46,시리아,48 ,3 
47,리비아,64,3
48,예멘,72 ,13 
49,미국,"1,389,935 ","84,059 "
50,캐나다,"72,278 ","5,304  "
51,멕시코,"38,324 ","3,926 "
52,파나마,"8,616 ",249  
53,온두라스,"2,100 ",116 
54,과테말라,"1,114 ",26 
55,코스타리카,801 ,7  
56,엘살바도르,998,18
57,벨리즈,18 ,2 
58,니카라과,16,5
59,도미니카공화국,"10,900 ",402 
60,쿠바,"1,804 ",78 
61,자메이카,505 ,9 
62,트리니다드토바고,116 ,8 
63,아이티,209 ,16 
64,바하마,93 ,11 
65,바베이도스,84 ,7 
66,앤티가바부다,25 ,3 
67,그레나다,21,0
68,세인트루시아,18 ,0 
69,세인트빈센트그레나딘,17 ,0 
70,도미니카연방,16 ,0 
71,세인트키츠네비스,15 ,0 
72,브라질,"188,974 ","13,149 "
73,페루,"76,306 ","2,169  "
74,에콰도르,"30,486 ","2,334  "
75,칠레,"34,381 ",346  
76,콜롬비아 ,"11,613 ",479  
77,아르헨티나,"6,728 ",317  
78,볼리비아,"2,831 ",122 
79,우루과이,711 ,19 
80,파라과이,737 ,10  
81,베네수엘라,422 ,10 
82,가이아나,109 ,10 
83,수리남,10 ,1 
84,이탈리아,"222,104 ","31,106 "
85,독일,"174,098 ","7,861  "
86,프랑스,"140,734 ","27,074  "
87,영국,"229,705 ","33,186  "
88,스페인,"228,691 ","27,104  "
89,오스트리아,"15,973 ",624  
90,크로아티아,"2,207 ",91  
91,핀란드,"6,003 ",275  
92,스웨덴,"27,909 ","3,460  "
93,스위스,"30,413 ","1,564  "
94,벨기에,"53,981 ","8,843  "
95,덴마크,"10,591 ",527  
96,에스토니아,"1,746 ",61  
97,조지아,642 ,11  
98,그리스,"2,744 ",152  
99,북마케도니아,"1,674 ",92  
100,노르웨이,"8,135 ",228  
101,루마니아,"16,002 ","1,016  "
102,네덜란드,"43,211 ","5,562  "
103,벨라루스,"25,840 ",149  
104,리투아니아,"1,491 ",50  
105,산마리노,647 ,41  
106,아제르바이잔,"2,693 ",33  
107,아이슬란드,"1,801 ",10  
108,모나코,96 ,1  
109,룩셈부르크,"3,894 ",102  
110,아르메니아,"3,718 ",48  
111,아일랜드,"23,401 ","1,497  "
112,체코,"8,221 ",283  
113,포르투갈,"28,132 ","1,175  "
114,라트비아,950 ,18  
115,안도라,759 ,48  
116,폴란드,"17,204 ",861 
117,우크라이나,"16,425 ",439  
118,헝가리,"3,341 ",430  
119,보스니아 헤르체고비나,"2,162 ",116  
120,슬로베니아,"1,461 ",102  
121,리히텐슈타인,83 ,1  
122,세르비아,"10,243 ",220  
123,슬로바키아,"1,465 ",27  
124,불가리아,"2,023 ",95  
125,몰타,503 ,5  
126,몰도바,"5,154 ",182  
127,알바니아,876 ,31  
128,사이프러스,903 ,23  
129,터키,"143,114 ","3,952 "
130,몬테네그로,325 ,9 
131,코소보,919,29
132,호주,"6,964 ",97 
133,뉴질랜드,"1,147 ",21  
134,피지,18 ,0 
135,파푸아뉴기니,8,0 
136,나이지리아,"4,787 ",158 
137,세네갈,"1,995 ",19  
138,카메룬,"2,689 ",125  
139,남아프리카공화국,"11,350 ",206  
140,토고,199 ,11  
141,부르키나파소,766 ,51 
142,DR콩고,"1,169 ",50 
143,코트디부아르,"1,857 ",21 
144,수단,"1,660 ",80 
145,에티오피아,261 ,5 
146,가봉,863 ,9 
147,가나,"5,127 ",22 
148,기니,"2,298 ",11 
149,케냐,715 ,36 
150,나미비아,16 ,0 
151,중앙아프리카공화국,179 ,0 
152,콩고,333 ,11 
153,적도기니,522 ,6 
154,에스와티니,184 ,2 
155,모리타니아,8 ,1 
156,르완다,286 ,0 
157,세이쉘,11 ,0 
158,베냉,327 ,2 
159,라이베리아,212 ,20 
160,탄자니아,509 ,21 
161,지부티,"1,268 ",3 
162,감비아,23 ,1 
163,잠비아,441 ,7 
164,모리셔스,332 ,10 
165,차드,357 ,40 
166,니제르,854 ,47 
167,카보베르데,270 ,2 
168,짐바브웨,37 ,4 
169,소말리아,"1,219 ",52 
170,마다가스카르,192 ,0 
171,앙골라,45 ,2 
172,에리트레아,39 ,0 
173,우간다,126 ,0 
174,모잠비크,104,0
175,기니비사우,820 ,3 
176,말리,730 ,40 
177,보츠와나,24 ,1 
178,브룬디,27 ,1 
179,시에라리온,338 ,19 
180,말라위,58 ,3 
181,남수단,174 ,0 
182,상투메프린시페,165 ,4 
183,코모로,11 ,1 
184,일본크루즈 포함 34개 영토,"7,621",299
185,합계,"4,284,405","297,632"
