,0,1,2
85,독일,"180,328 ","8,283  "
86,프랑스,"144,921 ","28,367  "
87,영국,"259,559 ","36,793  "
88,스페인,"235,772 ","28,752  "
89,오스트리아,"16,456 ",640  
90,크로아티아,"2,243 ",99  
91,핀란드,"6,568 ",306  
92,스웨덴,"33,459 ","3,998  "
93,스위스,"30,736 ","1,641  "
94,벨기에,"57,092 ","9,280  "
95,덴마크,"11,289 ",561  
96,에스토니아,"1,821 ",64  
97,조지아,730 ,12  
98,그리스,"2,876 ",171  
99,북마케도니아,"1,941 ",113  
100,노르웨이,"8,309 ",235  
101,루마니아,"18,070 ","1,179  "
102,네덜란드,"45,236 ","5,822  "
103,벨라루스,"35,244 ",194  
104,리투아니아,"1,616 ",63  
105,산마리노,672 ,41  
106,아제르바이잔,"3,982 ",49  
107,아이슬란드,"1,804 ",10  
108,모나코,98 ,1  
109,룩셈부르크,"3,990 ",109  
110,아르메니아,"6,661 ",81  
111,아일랜드,"24,639 ","1,608  "
112,체코,"8,890 ",314  
113,포르투갈,"30,623 ","1,316  "
114,라트비아,"1,046 ",22  
115,안도라,763 ,51  
116,폴란드,"21,326 ",996  
117,우크라이나,"20,986 ",617  
118,헝가리,"3,741 ",486  
119,보스니아 헤르체고비나,"2,371 ",140  
120,슬로베니아,"1,478 ",106  
121,리히텐슈타인,83 ,1  
122,세르비아,"11,092 ",238  
123,슬로바키아,"1,504 ",28  
124,불가리아,"2,408 ",126  
125,몰타,609 ,6  
126,몰도바,"6,994 ",250  
127,알바니아,989 ,32  
128,사이프러스,927 ,17  
129,터키,"156,827 ","4,340  "
130,몬테네그로,324 ,9  
131,코소보,"1,025 ",29  
132,호주,"7,106 ",102 
133,뉴질랜드,"1,154 ",21  
134,피지,18 ,0  
135,파푸아뉴기니,8 ,0  
136,나이지리아,"7,526 ",221 
137,세네갈,"2,976 ",34  
138,카메룬,"4,400 ",159  
139,남아프리카공화국,"21,343 ",407  
140,토고,373 ,12  
141,부르키나파소,831 ,52  
142,DR콩고,"2,140 ",62  
143,코트디부아르,"2,366 ",30  
144,수단,"3,634 ",146  
145,에티오피아,494 ,5  
146,가봉,"1,934 ",12  
147,가나,"6,617 ",31  
148,기니,"3,176 ",20  
149,케냐,"1,192 ",50  
150,나미비아,20 ,0  
151,중앙아프리카공화국,552 ,1  
152,콩고,487 ,16  
153,적도기니,"1,043 ",12  
154,에스와티니,238 ,2  
155,모리타니아,227 ,6  
156,르완다,325 ,0  
157,세이쉘,11 ,0  
158,베냉,135 ,3  
159,라이베리아,255 ,26  
160,탄자니아,509 ,21  
161,지부티,"2,270 ",10  
162,감비아,25 ,1  
163,잠비아,920 ,7  
164,모리셔스,332 ,10  
165,차드,648 ,60  
166,니제르,943 ,61  
167,카보베르데,371 ,3  
168,짐바브웨,56 ,4  
169,소말리아,"1,594 ",61  
170,마다가스카르,488 ,2  
171,앙골라,60 ,3  
172,에리트레아,39 ,0  
173,우간다,312 ,0  
174,모잠비크,168 ,0  
175,기니비사우,"1,114 ",6  
176,말리,"1,015 ",62  
177,보츠와나,29 ,1  
178,브룬디,42 ,1  
179,시에라리온,621 ,39  
180,말라위,83 ,4  
181,남수단,563 ,6  
182,상투메프린시페,174 ,8  
183,코모로,34 ,1  
184,레소토,1 ,0  
185,일본크루즈 포함 34개 영토,"9,166",306
186,합계,"5,335,956","343,889"
